from_stop_id,to_stop_id,timespan,at,dt,mon,tue,wed,thu,fri,sat,sun,trip_id
2529220,2533221,240,45840,45600,0,0,0,0,0,1,1,426.TA.2-SCO-sj2-1.36.H
2533221,2533201,300,46140,45840,0,0,0,0,0,1,1,426.TA.2-SCO-sj2-1.36.H
2533201,2533212,180,46320,46140,0,0,0,0,0,1,1,426.TA.2-SCO-sj2-1.36.H
2233292,2233281,300,43140,42840,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2233281,2233271,180,43320,43140,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2233271,2232281,240,43560,43320,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2232281,2232291,120,43680,43560,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2232291,2223291,420,44160,43740,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2223291,2222131,120,44280,44160,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2222131,2220363,120,44400,44280,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2220363,2220353,120,44580,44460,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2220353,221893,120,44700,44580,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
221893,2217193,120,44820,44700,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2217193,2216174,120,44940,44820,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2216174,2216163,120,45060,44940,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2216163,220593,120,45180,45060,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
220593,2205113,180,45360,45180,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2205113,204483,60,45420,45360,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
204483,204473,240,45660,45420,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
204473,2015141,300,45960,45660,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2015141,2000344,120,46080,45960,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2000344,2000395,120,46260,46140,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2000395,2000362,120,46440,46320,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2000362,201172,180,46620,46440,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
201172,202762,120,46740,46620,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
202762,202292,180,46920,46740,1,0,0,0,0,0,0,4261.TA.2-T4-sj2-1.91.R
2233292,2233281,300,39540,39240,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2233281,2233271,180,39720,39540,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2233271,2232281,240,39960,39720,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2232281,2232291,120,40080,39960,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2232291,2223291,420,40560,40140,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2223291,2222131,120,40680,40560,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2222131,2220363,120,40800,40680,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2220363,2220353,120,40980,40860,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2220353,221893,120,41100,40980,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
221893,2217193,120,41220,41100,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2217193,2216174,120,41340,41220,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2216174,2216163,120,41460,41340,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2216163,220593,120,41580,41460,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
220593,2205113,180,41760,41580,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2205113,204483,60,41820,41760,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
204483,204473,300,42120,41820,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
204473,2015141,300,42420,42120,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2015141,2000344,120,42540,42420,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2000344,2000395,120,42720,42600,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2000395,2000362,120,42900,42780,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
2000362,201172,120,43020,42900,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
201172,202762,120,43140,43020,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
202762,202292,180,43320,43140,1,0,0,0,0,0,0,4262.TA.2-T4-sj2-1.91.R
202292,202761,180,83880,83700,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
202761,201171,180,84060,83880,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
201171,2000361,120,84180,84060,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2000361,2000394,120,84300,84180,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2000394,2000345,120,84480,84360,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2000345,2015142,120,84660,84540,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2015142,204476,300,84960,84660,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
204476,2205114,180,85140,84960,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2205114,2216173,240,85380,85140,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2216173,2217192,120,85500,85380,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2217192,221892,120,85620,85500,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
221892,2220352,120,85740,85620,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2220352,2220362,180,85920,85740,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2220362,2222132,120,86040,85920,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2222132,2223292,120,86160,86040,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2223292,2223302,120,86280,86160,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2223302,2226102,86580,60,86280,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2226102,2226112,180,240,60,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2226112,2232293,180,420,240,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2232293,2232272,180,660,480,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2232272,2227102,120,780,660,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2227102,2228132,120,900,780,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2228132,2229222,180,1080,900,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2229222,2230222,180,1260,1080,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
2230222,2230211,120,1380,1260,1,1,0,1,0,0,0,4265.TA.2-T4-sj2-1.92.H
202292,202761,180,40680,40500,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
202761,201171,180,40860,40680,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
201171,2000361,120,40980,40860,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2000361,2000394,120,41100,40980,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2000394,2000345,120,41280,41160,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2000345,2015142,120,41460,41340,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2015142,204476,300,41760,41460,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
204476,2205114,180,41940,41760,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2205114,2216173,240,42180,41940,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2216173,2217192,120,42300,42180,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2217192,221892,120,42420,42300,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
221892,2220352,120,42540,42420,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2220352,2220362,180,42720,42540,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2220362,2222132,120,42840,42720,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2222132,2223292,120,42960,42840,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2223292,2223302,120,43080,42960,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2223302,2226102,180,43260,43080,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2226102,2226112,180,43440,43260,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2226112,2232293,180,43620,43440,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2232293,2232272,180,43860,43680,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2232272,2227102,120,43980,43860,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2227102,2228132,120,44100,43980,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2228132,2229222,180,44280,44100,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2229222,2230222,180,44460,44280,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
2230222,2230211,120,44580,44460,0,0,0,1,0,0,0,4267.TA.2-T4-sj2-1.92.H
202292,202761,180,38280,38100,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
202761,201171,180,38460,38280,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
201171,2000361,120,38580,38460,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2000361,2000394,120,38700,38580,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2000394,2000345,120,38880,38760,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2000345,2015142,120,39060,38940,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2015142,204476,300,39360,39060,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
204476,2205114,180,39540,39360,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2205114,2216173,240,39780,39540,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2216173,2217192,120,39900,39780,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2217192,2220362,240,40140,39900,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2220362,2223302,240,40440,40200,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2223302,2226112,300,40740,40440,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2226112,2232293,180,40920,40740,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2232293,2232272,180,41160,40980,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2232272,2227102,120,41280,41160,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2227102,2228132,120,41400,41280,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2228132,2229222,180,41580,41400,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2229222,2230222,180,41760,41580,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2230222,2230211,120,41880,41760,0,0,0,1,0,0,0,4269.TA.2-T4-sj2-1.92.H
2233291,2233281,300,45780,45480,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2233281,2233271,180,45960,45780,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2233271,2232281,240,46200,45960,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2232281,2232291,120,46320,46200,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2232291,2226111,120,46500,46380,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2226111,2223291,360,46860,46500,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2223291,2222131,120,46980,46860,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2222131,2220363,180,47160,46980,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2220363,2220353,120,47280,47160,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2220353,221893,120,47400,47280,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
221893,2217193,120,47520,47400,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2217193,2216174,120,47640,47520,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2216174,2216163,120,47760,47640,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2216163,220593,120,47880,47760,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
220593,2205113,120,48000,47880,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2205113,204483,60,48060,48000,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
204483,204475,180,48240,48060,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
204475,2015141,360,48600,48240,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2015141,2000344,120,48720,48600,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2000344,2000395,60,48840,48780,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2000395,2000362,120,49020,48900,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
2000362,201172,60,49140,49080,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
201172,202762,180,49380,49200,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
202762,202291,180,49560,49380,0,0,0,0,0,1,1,427.TA.2-T4-sj2-1.10.R
202292,202761,180,45480,45300,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
202761,201171,180,45660,45480,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
201171,2000361,120,45780,45660,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2000361,2000394,120,45900,45780,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2000394,2000345,120,46080,45960,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2000345,2015142,120,46260,46140,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2015142,204476,300,46560,46260,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
204476,2205114,180,46740,46560,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2205114,2216173,240,46980,46740,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2216173,2217192,120,47100,46980,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2217192,2220362,240,47340,47100,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2220362,2223302,240,47640,47400,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2223302,2226112,300,47940,47640,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2226112,2232293,180,48120,47940,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2232293,2232272,180,48360,48180,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2232272,2227102,120,48480,48360,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2227102,2228132,120,48600,48480,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2228132,2229222,180,48780,48600,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2229222,2230222,180,48960,48780,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
2230222,2230211,120,49080,48960,0,0,0,1,0,0,0,4271.TA.2-T4-sj2-1.92.H
202292,202761,180,41880,41700,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
202761,201171,180,42060,41880,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
201171,2000361,120,42180,42060,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2000361,2000394,120,42300,42180,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2000394,2000345,120,42480,42360,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2000345,2015142,120,42660,42540,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2015142,204476,300,42960,42660,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
204476,2205114,180,43140,42960,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2205114,2216173,240,43380,43140,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2216173,2217192,120,43500,43380,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2217192,2220362,240,43740,43500,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2220362,2223302,240,44040,43800,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2223302,2226112,300,44340,44040,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2226112,2232293,180,44520,44340,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2232293,2232272,180,44760,44580,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2232272,2227102,120,44880,44760,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2227102,2228132,120,45000,44880,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2228132,2229222,180,45180,45000,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2229222,2230222,180,45360,45180,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
2230222,2230211,120,45480,45360,0,0,0,1,0,0,0,4273.TA.2-T4-sj2-1.92.H
202292,202761,180,77880,77700,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
202761,201171,180,78060,77880,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
201171,2000361,120,78180,78060,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2000361,2000394,120,78300,78180,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2000394,2000345,120,78480,78360,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2000345,2015142,120,78660,78540,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2015142,204476,300,78960,78660,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
204476,2205114,180,79140,78960,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2205114,2216173,240,79380,79140,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2216173,2217192,120,79500,79380,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2217192,2220362,240,79740,79500,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2220362,2223302,240,80040,79800,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2223302,2226112,300,80340,80040,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2226112,2232293,180,80520,80340,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2232293,2232272,180,80760,80580,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2232272,2227102,120,80880,80760,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2227102,2228132,120,81000,80880,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2228132,2229222,180,81180,81000,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2229222,2230222,180,81360,81180,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
2230222,2230211,120,81480,81360,1,1,0,1,0,0,0,4275.TA.2-T4-sj2-1.92.H
202292,202761,180,44280,44100,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
202761,201171,180,44460,44280,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
201171,2000361,120,44580,44460,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2000361,2000394,120,44700,44580,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2000394,2000345,120,44880,44760,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2000345,2015142,120,45060,44940,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2015142,204476,300,45360,45060,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
204476,2205114,180,45540,45360,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2205114,2216173,240,45780,45540,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2216173,2217192,120,45900,45780,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2217192,221892,120,46020,45900,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
221892,2220352,120,46140,46020,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2220352,2220362,180,46320,46140,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2220362,2222132,120,46440,46320,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2222132,2223292,120,46560,46440,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2223292,2223302,120,46680,46560,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2223302,2226102,180,46860,46680,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2226102,2226112,180,47040,46860,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2226112,2232293,180,47220,47040,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2232293,2232272,180,47460,47280,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2232272,2227102,120,47580,47460,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2227102,2228132,120,47700,47580,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2228132,2229222,180,47880,47700,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2229222,2230222,180,48060,47880,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
2230222,2230211,120,48180,48060,0,0,0,1,0,0,0,4276.TA.2-T4-sj2-1.92.H
202292,202761,180,40680,40500,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
202761,201171,180,40860,40680,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
201171,2000361,120,40980,40860,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2000361,2000394,120,41100,40980,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2000394,2000345,120,41280,41160,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2000345,2015142,120,41460,41340,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2015142,204474,480,41940,41460,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
204474,2205114,180,42120,41940,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2205114,2216175,180,42300,42120,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2216175,2217194,120,42420,42300,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2217194,221894,120,42540,42420,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
221894,2220354,120,42660,42540,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2220354,2220364,120,42780,42660,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2220364,2222132,120,42900,42780,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2222132,2223292,120,43020,42900,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2223292,2223302,180,43200,43020,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2223302,2226102,180,43380,43200,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2226102,2226112,120,43500,43380,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2226112,2232293,180,43680,43500,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2232293,2232272,240,43920,43680,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2232272,2227102,120,44040,43920,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2227102,2228132,120,44160,44040,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2228132,2229222,180,44340,44160,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2229222,2230222,120,44460,44340,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
2230222,2230211,120,44580,44460,1,0,0,0,0,0,0,4279.TA.2-T4-sj2-1.93.H
202292,202761,180,44160,43980,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
202761,201171,180,44340,44160,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
201171,2000361,120,44460,44340,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2000361,2000394,60,44580,44520,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2000394,2000345,120,44760,44640,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2000345,2015142,120,45060,44940,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2015142,2205114,480,45540,45060,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2205114,2220364,480,46020,45540,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2220364,2232292,660,46740,46080,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2232292,2233291,780,47580,46800,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2233291,2508162,600,48180,47580,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2508162,2508172,420,48600,48180,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2508172,2508182,240,48840,48600,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2508182,2508152,360,49200,48840,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2508152,2515132,240,49440,49200,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2515132,2515152,180,49620,49440,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2515152,2515122,120,49740,49620,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2515122,2515112,180,49920,49740,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2515112,2515142,180,50100,49920,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2515142,2500392,540,50640,50100,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2500392,2500402,120,50760,50640,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2500402,2500372,120,51000,50880,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
2500372,2526171,300,51300,51000,0,0,0,0,0,1,1,428.TA.2-SCO-sj2-1.36.H
